State,City,Race/Ethnicity/Ancestry,Religion,Sexual Orientation,Disability,Gender,Gender Identity,1st quarter,2nd quarter,3rd quarter,4th quarter,Population
Illinois,Grayslake,0,1,0,0,0,0,1,0,0,0,21048
Illinois,Lombard,1,0,0,0,0,0,0,0,0,1,44008
Illinois,Macomb,1,0,0,0,0,0,0,1,0,0,18859
Illinois,Marissa,1,0,0,0,0,0,0,0,1,0,1859
Illinois,Monmouth,2,0,0,0,0,0,0,0,1,1,9548
Illinois,Moweaqua,1,0,0,0,0,0,1,0,0,0,1764
Illinois,Normal,2,0,1,0,0,0,1,0,1,1,55096
Illinois,North Chicago,3,0,0,0,0,0,0,0,1,2,29898
Illinois,North Riverside,1,0,0,0,0,0,0,1,0,0,6703
Illinois,Oak Forest,1,0,0,0,0,0,0,1,0,0,28222
Illinois,Orland Park,1,0,0,0,0,0,0,0,1,0,59161
Illinois,Rantoul,1,0,0,0,0,0,0,1,0,0,13138
Illinois,Rockford,2,0,0,0,0,0,1,0,1,0,148178
Illinois,Rolling Meadows,1,0,0,0,0,0,1,0,0,0,24321
Illinois,Round Lake Park,1,0,0,0,0,0,0,1,0,0,7350
Illinois,Schaumburg,0,1,0,0,0,0,1,0,0,0,75050
Illinois,Silvis,1,0,0,0,0,0,0,1,0,0,7529
Illinois,Skokie,1,0,0,0,0,0,0,0,0,1,65184
Illinois,Springfield,2,0,0,0,0,0,2,0,0,0,116875
Illinois,Tuscola,0,0,1,0,0,0,0,1,0,0,4458
Illinois,Urbana,1,0,0,0,1,0,2,0,0,0,42169
Illinois,Wheeling,1,0,0,0,0,0,0,0,1,0,38092
Illinois,Northern Illinois University,0,0,1,0,0,0,0,0,0,1,20611
Illinois,Champaign,1,0,0,0,0,0,0,1,0,0,1000000
Illinois,DuPage,1,0,0,0,0,0,0,1,0,0,1000000
Illinois,Sangamon,0,1,0,0,0,0,0,0,1,0,1000000
Indiana,Bloomington3,6,2,3,0,0,0,2,1,6,1,84015
Indiana,Fort Wayne,1,0,0,0,0,0,0,0,1,0,259712
Indiana,Hammond,2,0,0,0,0,0,0,2,0,0,77803
Indiana,Indianapolis,15,4,7,0,0,0,7,5,6,8,863675
Indiana,Muncie,1,1,1,0,0,0,1,1,0,1,70217
Indiana,Plainfield,1,0,0,0,0,0,0,0,0,1,31123
Indiana,Shelbyville,0,0,1,0,0,0,0,1,0,0,19176
Indiana,South Bend,6,0,0,0,0,0,2,3,0,1,101240
Indiana,Indiana University:,0,0,0,0,0,0,0,0,0,0,1000000
Indiana,Bloomington3,2,0,1,0,0,0,0,0,2,0,46416
Indiana,Indianapolis,1,0,0,0,0,0,0,0,0,1,30690
Indiana,Clark3,0,1,0,0,1,0,0,0,1,0,1000000
Indiana,Morgan3,1,1,0,0,0,0,0,0,0,1,1000000
Indiana,State Police:,0,0,0,0,0,0,0,0,0,0,1000000
Indiana,Decatur County,1,0,1,0,0,0,1,0,0,1,1000000
Indiana,Miami County,1,0,0,0,0,0,1,0,0,0,1000000
Indiana,Ripley County,1,0,0,0,0,0,0,1,0,0,1000000
Indiana,Rush County,2,0,0,0,0,0,1,1,0,0,1000000
Indiana,Scott County,1,0,0,0,0,0,1,0,0,0,1000000
Indiana,Wayne County,1,0,0,0,0,0,0,0,0,1,1000000
Iowa,Cedar Rapids,0,1,0,0,0,0,0,1,0,0,129863
Iowa,Des Moines,1,0,0,0,0,0,0,0,0,1,210403
Iowa,De Witt,1,0,0,1,0,0,0,1,1,0,5236
Iowa,Iowa State University,1,0,0,0,0,0,0,0,0,1,34435
Iowa,Scott,0,0,1,0,0,0,0,0,1,0,1000000
Kansas,Baxter Springs,1,0,0,0,0,0,0,1,0,0,4035
Kansas,Clay Center,1,0,0,0,0,0,0,0,0,1,4136
Kansas,Colby,1,0,0,0,0,0,0,0,1,0,5381
Kansas,Derby,1,0,0,0,0,0,0,0,1,0,23430
Kansas,Dodge City,2,1,1,0,0,0,0,2,0,2,28271
Kansas,Elwood,1,0,0,0,0,0,0,0,1,0,1199
Kansas,Garden City,1,0,0,0,0,0,0,0,0,1,27059
Kansas,Great Bend,1,0,0,0,0,0,0,0,0,1,15800
Kansas,Hoisington,1,0,0,0,0,0,0,0,1,0,2654
Kansas,Hutchinson,2,1,0,0,0,0,1,2,0,0,41499
Kansas,Iola,1,0,0,0,0,0,1,0,0,0,5515
Kansas,Leavenworth,1,0,0,0,0,0,0,0,0,1,36154
Kansas,Liberal,1,0,0,0,0,0,0,0,1,0,21128
Kansas,Newton,2,1,0,0,0,0,0,1,2,0,19103
Kansas,Overland Park3,4,0,2,0,1,0,3,2,0,1,187240
Kansas,Salina,3,0,0,0,0,0,0,0,1,2,47874
Kansas,Topeka,1,0,0,0,0,0,0,0,0,1,127096
Kansas,Valley Center,0,1,0,0,0,0,0,1,0,0,7113
Kansas,Wichita,10,3,2,0,0,0,2,1,10,2,389824
Kansas,Winfield,1,0,0,0,0,0,0,0,1,0,12235
Kansas,Kansas State University,0,0,1,0,0,0,1,0,0,0,24766
Kansas,"University of Kansas, Medical Center2",1,0,0,0,0,0,0,0,0,1,1000000
Kansas,Riley County Police Department,0,0,1,0,0,0,0,1,0,0,1000000
Kansas,Sedgwick,1,0,0,0,0,0,0,1,0,0,1000000
Kansas,Shawnee,0,0,1,0,0,0,0,1,0,0,1000000
Kansas,Sumner,1,0,0,0,0,0,0,0,1,0,1000000
Kansas,Wyandotte,1,0,0,0,0,0,0,0,0,1,1000000
Kansas,Cowley,1,0,0,0,0,0,0,0,0,1,1000000
Kansas,Crawford,1,0,0,0,0,0,1,0,0,0,1000000
Kansas,Ellis,0,1,0,0,0,0,0,0,1,0,1000000
Kansas,Ford,1,0,0,0,0,0,1,0,0,0,1000000
Kansas,Gray,1,0,0,0,0,0,0,0,1,0,1000000
Kansas,Kansas Highway Patrol,1,0,0,0,0,0,1,0,0,0,1000000
Kansas,Blue Valley School District,1,0,0,0,0,0,0,1,0,0,1000000
Kentucky,Alexandria,0,1,0,0,0,0,0,1,0,0,8860
Kentucky,Anchorage,0,0,0,1,0,0,0,0,1,0,2422
Kentucky,Ashland,3,2,0,0,0,0,0,4,1,0,21232
Kentucky,Bardstown,2,0,0,0,0,0,0,0,0,2,13087
Kentucky,Benton,0,1,0,0,0,0,0,1,0,0,4309
Kentucky,Bowling Green,5,4,0,0,0,0,1,4,2,2,63346
Kentucky,Brownsville,0,0,1,0,0,0,0,0,0,1,824
Kentucky,Carrollton,1,0,0,0,0,0,0,0,1,0,3930
Kentucky,Corbin,1,0,0,0,0,0,0,0,1,0,7305
Kentucky,Covington,2,2,1,0,0,0,2,3,0,0,41056
Kentucky,Dawson Springs,0,0,2,0,0,0,0,2,0,0,2740
Kentucky,Dayton,2,0,0,0,0,0,0,1,1,0,5446
Kentucky,Erlanger,3,0,0,0,0,0,1,1,0,1,22774
Kentucky,Flemingsburg,0,1,0,0,0,0,0,1,0,0,2709
Kentucky,Florence,1,0,1,0,0,0,0,2,0,0,32357
Kentucky,Frankfort,2,3,0,0,0,0,2,1,2,0,27603
Kentucky,Franklin,1,0,0,0,0,0,1,0,0,0,8755
Kentucky,Georgetown,5,0,0,0,0,0,0,3,0,2,32273
Kentucky,Glasgow,2,1,0,0,0,0,1,0,0,2,14413
Kentucky,Henderson,2,1,1,0,0,0,0,0,2,2,28928
Kentucky,Independence,0,2,0,0,0,0,0,2,0,0,26773
Kentucky,Indian Hills,0,1,0,0,0,0,0,0,1,0,2965
Kentucky,La Grange,0,0,0,1,0,0,0,0,1,0,8625
Kentucky,Lexington,10,11,4,0,0,0,4,7,5,9,314077
Kentucky,Louisville Metro,9,1,3,0,0,0,4,1,4,4,680550
Kentucky,Lynnview,1,0,0,0,0,0,0,0,1,0,943
Kentucky,Mayfield,5,0,0,0,0,0,3,1,1,0,10141
Kentucky,Monticello,1,0,0,0,0,0,1,0,0,0,6072
Kentucky,Murray,0,2,0,0,0,0,0,1,0,1,18810
Kentucky,Newport,2,1,0,0,0,0,0,1,1,1,15413
Kentucky,Nicholasville,1,0,0,0,0,0,0,0,0,1,29351
Kentucky,Oak Grove,1,0,0,0,0,0,0,1,0,0,7515
Kentucky,Owensboro,3,1,1,0,0,0,1,1,1,2,58608
Kentucky,Owingsville,1,0,0,0,0,0,0,0,1,0,1597
Kentucky,Paducah,1,3,1,0,0,0,2,2,1,0,24968
Kentucky,Paris,1,0,0,0,0,0,0,0,1,0,9747
Kentucky,Pembroke,1,0,0,0,0,0,0,0,1,0,895
Kentucky,Princeton,2,0,1,0,0,0,0,1,2,0,6166
Kentucky,Scottsville,1,0,0,0,0,0,0,0,1,0,4373
Kentucky,Shepherdsville,2,1,0,0,0,0,0,1,1,1,11990
Kentucky,Shively,2,1,0,0,0,0,1,0,0,2,15733
Kentucky,Simpsonville,1,0,0,0,0,0,1,0,0,0,2695
Kentucky,Taylor Mill,2,0,0,0,0,0,0,0,0,2,6748
Kentucky,Taylorsville,0,1,0,0,0,0,0,0,1,0,796
Kentucky,Versailles,0,2,0,0,0,0,0,2,0,0,9105
Kentucky,West Buechel,0,1,0,0,0,0,1,0,0,0,1272
Kentucky,Winchester,1,0,1,0,0,0,0,0,0,2,18462
Kentucky,Eastern Kentucky University,1,0,0,0,0,0,0,1,0,0,16305
Kentucky,Murray State University,1,0,1,0,0,0,1,1,0,0,11207
Kentucky,Northern Kentucky University,1,0,0,0,0,0,1,0,0,0,15090
Kentucky,University of Kentucky,2,0,0,0,0,0,0,0,2,0,29203
Kentucky,University of Louisville,1,0,0,0,0,0,0,0,1,0,21561
Kentucky,Boone,1,0,0,0,0,1,0,0,2,0,1000000
Kentucky,Bracken,0,0,1,0,0,0,0,1,0,0,1000000
Kentucky,Bullitt,1,0,0,0,0,0,0,0,0,1,1000000
Kentucky,Campbell County Police Department,1,0,0,0,0,0,0,0,0,1,1000000
Kentucky,Larue,0,1,0,0,0,0,0,1,0,0,1000000
Kentucky,Meade,1,0,0,0,0,0,0,0,0,1,1000000
Kentucky,Scott,1,0,0,0,0,0,1,0,0,0,1000000
Kentucky,Shelby,1,0,0,0,0,0,0,1,0,0,1000000
Kentucky,Warren,3,0,0,0,0,0,1,0,1,1,1000000
Kentucky,Anderson,0,1,0,0,0,0,0,1,0,0,1000000
Kentucky,Ballard,1,0,0,0,0,0,0,0,0,1,1000000
Kentucky,Bell,1,0,0,0,0,0,0,1,0,0,1000000
Kentucky,Franklin,1,0,0,0,0,0,0,0,1,0,1000000
Kentucky,Graves,1,0,0,0,0,0,0,0,1,0,1000000
Kentucky,Grayson,1,0,0,0,0,0,0,0,0,1,1000000
Kentucky,Jackson,1,0,0,0,0,0,0,1,0,0,1000000
Kentucky,Laurel,1,0,0,0,0,0,0,1,0,0,1000000
Kentucky,Mason,1,0,0,0,0,0,0,1,0,0,1000000
Kentucky,Union,1,0,0,0,0,0,0,0,1,0,1000000
Kentucky,Webster,2,0,0,0,0,0,0,0,1,1,1000000
Kentucky,State Police:,0,0,0,0,0,0,0,0,0,0,1000000
Kentucky,Ashland,0,2,0,0,0,0,0,0,1,1,1000000
Kentucky,Bowling Green,1,0,0,0,0,0,1,0,0,0,1000000
Kentucky,Dry Ridge,0,1,0,0,0,0,0,0,1,0,1000000
Kentucky,Hazard,1,0,0,0,0,0,0,1,0,0,1000000
Kentucky,London,0,2,0,0,0,0,1,0,0,1,1000000
Kentucky,Madisonville,0,1,0,0,0,0,0,0,0,1,1000000
Kentucky,Mayfield,1,0,0,0,0,0,0,0,1,0,1000000
Kentucky,Morehead,1,0,0,0,0,0,0,1,0,0,1000000
Kentucky,Pikeville,0,1,0,0,0,0,0,0,1,0,1000000
Kentucky,Fayette County Schools,1,0,0,0,0,0,1,0,0,0,1000000
Kentucky,Jefferson County School District,2,0,0,0,0,0,1,0,0,1,1000000
Louisiana,Mamou,1,0,0,0,0,0,0,1,0,0,3173
Louisiana,Natchitoches,1,0,0,0,0,0,1,0,0,0,18350
Louisiana,New Orleans,2,0,3,0,0,0,0,1,2,2,393447
Louisiana,Shreveport,1,0,0,0,0,0,0,0,0,1,197592
Louisiana,Vinton,1,0,0,0,0,0,0,1,0,0,3353
Louisiana,Westlake,1,0,0,0,0,0,1,0,0,0,4625
Louisiana,Bossier,1,1,0,0,0,0,0,0,0,2,1000000
Louisiana,Calcasieu,0,9,1,0,0,0,3,2,3,2,1000000
Louisiana,East Feliciana,1,0,0,0,0,0,0,0,1,0,1000000
Louisiana,Jefferson,1,0,1,0,0,0,0,2,0,0,1000000
Louisiana,Lafourche,8,0,0,0,0,0,0,1,0,7,1000000
Louisiana,Ouachita,0,1,0,0,0,0,0,0,0,1,1000000
Louisiana,St. Charles,1,0,0,0,0,0,0,0,1,0,1000000
Louisiana,St. Helena,1,0,0,0,0,0,0,1,0,0,1000000
Louisiana,Madison,2,0,0,0,0,0,1,0,0,1,1000000
Maine,Augusta,2,0,2,0,0,0,1,0,1,2,18608
Maine,Brewer,1,0,0,0,0,0,0,1,0,0,9279
Maine,Islesboro,0,0,2,0,0,0,0,2,0,0,568
Maine,Lewiston,4,0,0,0,0,0,0,1,2,1,36232
Maine,Livermore Falls,1,0,0,0,0,0,0,1,0,0,3134
Maine,Old Orchard Beach,2,0,1,0,0,0,2,1,0,0,8790
Maine,Portland,1,5,1,0,0,0,0,1,1,5,66816
Maine,Saco,1,1,3,0,0,0,2,0,2,1,19146
Maine,Sanford,0,1,0,0,0,0,0,0,1,0,20936
Maine,Scarborough,1,1,0,0,0,0,0,1,1,0,19682
Maine,South Portland,1,1,2,0,0,0,0,3,1,0,25540
Maine,Topsham,1,0,0,0,0,0,0,0,1,0,8703
Maine,Sagadahoc,0,0,2,0,0,0,0,2,0,0,1000000
Maine,"State Police, Franklin County",1,0,0,0,0,0,0,0,0,1,1000000
Maryland,Baltimore,1,1,2,0,0,0,2,0,2,0,621252
Maryland,Bowie,0,0,1,0,0,0,1,0,0,0,58304
Maryland,Frederick,1,0,0,0,0,0,1,0,0,0,69162
Maryland,Greenbelt,1,0,2,0,0,0,0,0,2,1,24385
Maryland,Laurel,4,0,0,0,0,0,0,0,4,0,26406
Maryland,Towson University,0,1,0,0,0,0,1,0,0,0,22285
Maryland,Baltimore County Police Department,1,0,1,0,0,0,1,0,1,0,1000000
Maryland,Frederick,1,0,1,0,0,0,0,2,0,0,1000000
Maryland,Harford,1,0,0,0,0,0,1,0,0,0,1000000
Maryland,Montgomery County Police Department3,10,12,0,0,0,0,5,6,2,7,1000000
Maryland,"State Police, Carroll County",2,0,0,0,0,0,0,0,2,0,1000000
Massachusetts,Acton3,2,6,0,0,0,1,4,2,2,1,23573
Massachusetts,Agawam,0,0,2,0,0,0,0,0,2,0,28853
Massachusetts,Amesbury,2,0,0,0,0,0,0,1,0,1,16922
Massachusetts,Andover,1,0,1,0,0,0,0,2,0,0,35562
Massachusetts,Arlington,1,2,0,0,1,1,0,2,0,3,44873
Massachusetts,Attleboro,1,0,1,0,0,0,0,1,1,0,44079
Massachusetts,Barnstable,1,0,0,0,0,0,1,0,0,0,44392
Massachusetts,Bedford,1,0,0,0,0,0,0,0,1,0,14435
Massachusetts,Bellingham,1,0,0,0,0,0,1,0,0,0,16879
Massachusetts,Belmont,0,1,0,0,0,0,0,1,0,0,25692
Massachusetts,Beverly,0,1,0,0,0,0,0,0,0,1,41281
Massachusetts,Billerica,0,1,0,0,0,0,0,0,1,0,42762
Massachusetts,Boston3,81,14,46,0,1,6,28,40,40,31,665258
Massachusetts,Braintree,3,0,0,0,0,0,0,1,2,0,37772
Massachusetts,Brockton,0,0,0,1,0,0,0,0,0,1,95049
Massachusetts,Cambridge,10,7,2,0,0,0,3,7,4,5,110953
Massachusetts,Chicopee,2,0,1,0,0,0,0,1,2,0,55926
Massachusetts,Cohasset,0,0,0,0,1,0,1,0,0,0,8550
Massachusetts,Danvers3,2,2,1,0,1,0,0,3,1,1,27708
Massachusetts,Dracut,0,1,0,0,0,0,0,0,0,1,31486
Massachusetts,Easthampton,0,0,1,0,0,0,0,0,1,0,16033
Massachusetts,Everett,2,0,0,0,0,0,1,0,0,1,44898
Massachusetts,Falmouth,1,0,0,0,0,0,0,0,1,0,31666
Massachusetts,Granby,1,0,0,0,0,0,0,0,1,0,6357
Massachusetts,Haverhill,2,0,0,0,0,3,0,2,2,1,62895
Massachusetts,Hingham,1,0,0,0,0,1,0,0,1,1,23165
Massachusetts,Lowell,0,1,0,0,0,1,0,1,0,1,110819
Massachusetts,Ludlow,1,0,0,0,0,0,0,0,1,0,21510
Massachusetts,Lynn,7,2,1,1,1,7,1,7,9,2,92584
Massachusetts,Malden,1,1,1,0,0,5,2,1,3,2,61211
Massachusetts,Mansfield,0,3,0,0,0,0,0,2,1,0,23705
Massachusetts,Marblehead,0,1,0,0,0,0,0,0,1,0,20616
Massachusetts,Medford,5,1,1,0,2,0,1,3,4,1,57742
Massachusetts,Mendon,0,1,0,0,0,0,0,0,0,1,5991
Massachusetts,Methuen,2,0,0,0,0,0,0,1,1,0,49579
Massachusetts,Middleboro3,1,0,0,1,0,0,0,0,0,2,24357
Massachusetts,Milford,1,0,0,0,0,0,0,1,0,0,28553
Massachusetts,Milton,0,2,0,0,0,0,0,0,2,0,27449
Massachusetts,Montague,0,1,0,0,0,0,1,0,0,0,8300
Massachusetts,Nahant,1,0,0,0,0,0,0,1,0,0,3496
Massachusetts,Natick,0,0,1,0,0,0,1,0,0,0,36184
Massachusetts,Newton3,4,3,1,0,1,2,1,4,3,3,89053
Massachusetts,Northampton3,1,1,1,0,0,0,0,1,0,1,28534
Massachusetts,North Attleboro,0,0,0,0,1,0,0,0,0,1,28965
Massachusetts,Northbridge,0,1,0,0,0,0,0,0,1,0,16587
Massachusetts,Northfield,0,2,0,0,0,0,0,0,0,2,3008
Massachusetts,Norton,0,0,0,0,0,1,1,0,0,0,19464
Massachusetts,Palmer,1,0,0,0,0,0,0,1,0,0,12183
Massachusetts,Plymouth,3,2,0,0,0,0,1,0,1,3,58705
Massachusetts,Provincetown3,1,0,2,0,0,0,0,0,3,0,2989
Massachusetts,Quincy3,16,4,1,0,0,2,5,3,8,5,93671
Massachusetts,Randolph,1,0,0,0,0,0,0,0,1,0,33947
Massachusetts,Raynham,0,1,1,0,0,0,0,0,1,1,13772
Massachusetts,Reading,1,0,0,0,0,0,0,0,1,0,25705
Massachusetts,Rockport,0,1,0,0,0,0,0,0,0,1,7229
Massachusetts,Salem,3,1,3,0,0,0,3,1,2,1,43090
Massachusetts,Salisbury,1,0,0,0,0,0,0,0,1,0,8813
Massachusetts,Sherborn,0,1,0,0,0,0,1,0,0,0,4320
Massachusetts,Somerville3,3,0,1,0,1,1,2,0,2,2,79734
Massachusetts,Southborough,1,0,0,0,0,0,0,0,1,0,9989
Massachusetts,South Hadley,0,0,1,0,0,0,0,0,1,0,17684
Massachusetts,Springfield,4,0,3,0,0,0,1,2,2,2,154090
Massachusetts,Stoneham,3,1,0,0,0,1,0,0,3,2,22041
Massachusetts,Stoughton,0,0,1,0,0,0,0,0,1,0,28748
Massachusetts,Sutton,1,0,0,0,0,0,0,0,0,1,9264
Massachusetts,Swampscott,0,0,0,0,2,0,0,1,1,0,14071
Massachusetts,Taunton,0,0,1,0,3,10,6,2,5,1,56731
Massachusetts,Tisbury,1,0,0,0,0,0,0,0,0,1,4173
Massachusetts,Wakefield,0,1,0,0,0,0,0,1,0,0,27206
Massachusetts,Waltham,0,0,1,1,0,3,0,0,2,3,63590
Massachusetts,Wareham,1,0,0,0,0,0,1,0,0,0,22640
Massachusetts,Watertown,0,1,1,0,0,0,2,0,0,0,34701
Massachusetts,Woburn,1,0,0,0,0,0,1,0,0,0,39539
Massachusetts,Worcester,3,1,0,0,0,0,1,2,1,0,183377
Massachusetts,Bentley University,0,1,0,0,0,0,0,0,1,0,5565
Massachusetts,Boston University,3,1,1,0,0,0,1,1,2,1,32112
Massachusetts,Bristol Community College,1,0,0,0,0,0,1,0,0,0,9189
Massachusetts,Clark University,0,2,0,0,0,0,0,0,1,1,3423
Massachusetts,Emerson College,1,0,0,0,0,0,1,0,0,0,4545
Massachusetts,Endicott College,0,1,0,0,0,0,0,0,0,1,4429
Massachusetts,Framingham State University,0,1,0,0,0,0,0,0,1,0,6499
Massachusetts,Massachusetts Institute of Technology,3,0,0,0,0,0,2,1,0,0,11319
Massachusetts,Northeastern University,4,4,3,0,0,0,4,0,1,6,19798
Massachusetts,Springfield Technical Community College,1,0,0,0,0,0,0,1,0,0,6622
Massachusetts,Massachusetts General Hospital,1,2,0,0,0,0,0,1,1,1,1000000
Michigan,Adrian,1,0,0,0,0,0,0,0,1,0,20762
Michigan,Albion,0,3,1,0,1,0,1,0,0,4,8184
Michigan,Ann Arbor,3,3,2,0,0,0,3,1,3,1,118730
Michigan,Bangor,1,0,0,0,0,0,0,0,1,0,1852
Michigan,Battle Creek,2,0,0,0,0,0,0,1,1,0,61240
Michigan,Benton Harbor,1,0,0,0,0,0,0,1,0,0,10012
Michigan,Berkley,2,0,0,0,0,0,0,1,0,1,15349
Michigan,Blackman Township,1,0,0,0,0,0,0,0,0,1,37632
Michigan,Bloomfield Hills,1,0,0,0,0,0,0,0,0,1,4021
Michigan,Bloomfield Township,1,0,0,0,0,0,1,0,0,0,42190
Michigan,Cadillac,2,1,0,0,0,0,0,1,0,2,10329
Michigan,Calumet,1,0,0,0,0,0,0,0,1,0,703
Michigan,Canton Township,1,0,1,0,0,0,1,0,1,0,89628
Michigan,Cassopolis,1,0,0,0,0,0,0,0,1,0,1730
Michigan,Cheboygan,1,0,0,0,0,0,0,0,0,1,4760
Michigan,Chocolay Township,0,1,0,0,0,0,0,0,0,1,6003
Michigan,Clay Township,0,1,0,0,0,0,0,0,1,0,8861
Michigan,Clinton Township,1,0,1,1,0,0,0,1,1,1,99662
Michigan,Clio,1,0,0,0,0,0,0,1,0,0,2533
Michigan,Coleman,1,0,0,0,0,0,0,0,1,0,1203
Michigan,Dearborn,3,3,0,0,0,0,1,1,3,1,94962
Michigan,Decatur,1,0,0,0,0,0,1,0,0,0,1764
Michigan,Detroit,2,0,6,0,0,0,1,2,5,0,673225
Michigan,East Lansing,3,0,0,0,0,0,0,0,1,2,48668
Michigan,Elsie,1,0,0,0,0,0,1,0,0,0,981
Michigan,Ferndale,1,1,1,0,0,0,1,0,2,0,20345
Michigan,Flint,3,0,1,2,0,0,1,0,4,1,98221
Michigan,Flint Township,2,0,0,0,0,0,1,0,1,0,30654
Michigan,Fraser,1,1,0,0,0,0,0,1,1,0,14658
Michigan,Galesburg,13,0,0,0,0,0,4,5,1,3,2046
Michigan,Gaylord,1,0,0,0,0,0,0,0,1,0,3648
Michigan,Genesee Township,1,1,0,0,0,0,0,1,1,0,20540
Michigan,Gibraltar,1,0,0,0,0,0,0,0,1,0,4523
Michigan,Grand Haven,1,0,0,0,0,0,0,1,0,0,11108
Michigan,Grand Rapids,3,0,0,0,0,0,0,0,2,1,195268
Michigan,Grandville,2,0,0,0,0,0,1,1,0,0,15980
Michigan,Grosse Pointe Woods,0,0,1,0,0,0,0,0,0,1,15773
Michigan,Hamtramck,0,3,0,0,0,0,0,2,0,1,22030
Michigan,Highland Township,1,0,0,0,0,0,1,0,0,0,19856
Michigan,Hillsdale,3,0,0,0,0,0,2,0,0,1,8116
Michigan,Holland,1,0,1,0,0,0,2,0,0,0,33794
Michigan,Howell,1,0,0,0,0,0,0,1,0,0,9629
Michigan,Huron Township,0,0,0,1,0,0,0,0,1,0,15635
Michigan,Independence Township,1,1,0,0,0,0,0,1,0,1,36520
Michigan,Jackson,1,1,3,0,0,0,0,0,0,5,33126
Michigan,Keego Harbor,1,0,0,0,0,0,0,0,1,0,3040
Michigan,Kentwood,1,3,1,0,0,0,0,0,3,2,51287
Michigan,Kinde,1,0,0,0,0,0,1,0,0,0,432
Michigan,Lake Linden,1,0,0,0,0,0,1,0,0,0,990
Michigan,Lansing,2,0,3,0,0,0,1,1,1,2,114694
Michigan,Lansing Township,0,0,0,2,0,0,0,1,0,1,8109
Michigan,Lapeer,4,0,0,0,0,0,0,1,1,2,8747
Michigan,Lincoln Park,2,0,0,0,0,0,0,0,1,1,37027
Michigan,Marshall,0,2,0,0,0,0,2,0,0,0,7024
Michigan,Mason,2,0,0,0,0,0,0,0,2,0,8335
Michigan,Meridian Township,1,1,1,1,0,0,0,2,1,1,42304
Michigan,Milan,1,0,0,0,0,0,1,0,0,0,5978
Michigan,Milford,0,1,0,0,0,0,0,0,1,0,16676
Michigan,Monroe,5,0,1,0,0,0,1,0,5,0,20074
Michigan,Muskegon,3,0,1,0,0,0,0,2,2,0,38442
Michigan,Muskegon Township,1,0,0,0,0,0,0,1,0,0,17762
Michigan,Negaunee,1,0,0,0,0,0,0,0,0,1,4628
Michigan,Northfield Township,1,0,1,0,0,0,0,0,2,0,8675
Michigan,Northville Township,1,0,0,0,0,0,0,1,0,0,28897
Michigan,Oscoda Township,2,0,1,0,0,0,1,2,0,0,6856
Michigan,Owosso,3,0,0,0,0,0,0,1,0,2,14679
Michigan,Oxford Township,2,0,0,0,0,0,1,1,0,0,17989
Michigan,Pittsfield Township,0,0,1,0,0,0,0,0,1,0,38255
Michigan,Pleasant Ridge,0,0,1,0,0,0,0,0,1,0,2574
Michigan,Port Huron,6,0,0,0,0,0,0,0,1,5,28946
Michigan,Redford Township,1,0,0,0,0,0,0,1,0,0,47244
Michigan,Rochester,2,0,0,1,0,0,1,1,0,1,13067
Michigan,Rochester Hills,2,0,1,0,0,0,0,3,0,0,73660
Michigan,Romulus,1,0,0,0,0,0,0,0,1,0,23386
Michigan,Roseville,8,0,1,0,0,0,0,5,2,2,47673
Michigan,Royal Oak,2,1,0,0,0,0,1,2,0,0,59535
Michigan,Saginaw,1,0,1,0,0,0,0,0,0,2,49459
Michigan,Saline,0,0,1,0,0,0,1,0,0,0,9246
Michigan,Shelby Township,3,0,0,0,0,0,1,0,0,2,77636
Michigan,Southfield,5,1,1,0,0,0,2,4,1,0,73319
Michigan,St. Clair Shores,2,0,0,0,0,0,0,1,0,1,60116
Michigan,St. Joseph,2,0,0,0,0,0,0,0,0,2,8316
Michigan,Swartz Creek,1,0,0,0,0,0,0,0,0,1,5549
Michigan,Taylor,0,0,2,0,0,0,0,0,1,1,61250
Michigan,Traverse City,1,1,2,0,0,0,0,2,2,0,15137
Michigan,Trenton,2,0,0,0,0,0,0,1,1,0,18332
Michigan,Troy,3,1,0,0,0,0,0,3,0,1,83642
Michigan,Van Buren Township,1,0,0,0,0,0,0,0,1,0,28202
Michigan,Vassar,0,0,1,0,0,0,0,1,0,0,2611
Michigan,Warren3,13,2,2,2,0,0,4,5,4,6,135367
Michigan,Wayne,1,0,0,0,0,0,0,0,1,0,16977
Michigan,West Bloomfield Township,2,1,0,0,0,0,0,0,1,2,66274
Michigan,Westland,0,1,0,0,0,0,1,0,0,0,81917
Michigan,Wixom,1,0,0,0,0,0,0,0,1,0,13806
Michigan,Yale,1,0,0,0,0,0,0,0,1,0,1909
Michigan,Ypsilanti,2,0,0,0,0,0,0,2,0,0,20208
Michigan,Eastern Michigan University,0,0,1,0,0,0,0,0,0,1,22401
Michigan,Ferris State University,1,0,0,0,0,0,1,0,0,0,14600
Michigan,Michigan State University,1,1,1,0,0,0,1,2,0,0,50081
Michigan,"University of Michigan, Ann Arbor",1,1,0,0,0,0,0,1,0,1,43625
Michigan,Calhoun,1,0,0,0,0,0,0,0,1,0,1000000
Michigan,Eaton,2,0,1,0,0,0,0,1,0,2,1000000
Michigan,Genesee,0,1,0,0,0,0,0,1,0,0,1000000
Michigan,Kalamazoo,1,0,0,0,0,0,0,0,1,0,1000000
Michigan,Kent,1,1,1,0,0,0,1,1,1,0,1000000
Michigan,Lapeer,1,1,0,0,0,0,0,1,0,1,1000000
